"","전용면적...","거래금액.만원.","층","건축년도","동네","동내"
"18802",102.63,"66,000",9,2011,"한솔동","7"
"18803",119.78,"80,000",18,2011,"한솔동","7"
"18804",59.95,"30,900",3,2012,"한솔동","7"
"18805",101.46,"61,600",21,2012,"한솔동","7"
"18806",59.03,"34,000",17,2012,"한솔동","7"
"18807",114.61,"71,000",14,2012,"한솔동","7"
"18808",59.1,"40,000",10,2012,"한솔동","7"
"18809",59.465,"29,000",4,2015,"고운동","2"
"18810",84.986,"39,900",1,2015,"고운동","2"
"18811",43.008,"11,800",11,2000,"금남면","14"
"18812",43.008,"11,550",5,2000,"금남면","14"
"18813",59.8676,"27,000",14,2000,"금남면","14"
"18814",25.99,"9,400",4,2015,"나성동","11"
"18815",84.975,"62,700",11,2018,"다정동","19"
"18816",101.7203,"78,500",14,2018,"다정동","19"
"18817",59.9843,"46,800",11,2018,"다정동","19"
"18818",84.9572,"61,000",4,2018,"다정동","19"
"18819",98.9888,"81,800",27,2018,"다정동","19"
"18820",84.893,"71,000",20,2014,"도담동","8"
"18821",84.893,"71,000",20,2014,"도담동","8"
"18822",84.969,"55,800",12,2015,"도담동","8"
"18823",59.98,"40,900",3,2014,"도담동","8"
"18824",59.98,"40,900",3,2014,"도담동","8"
"18825",59.8808,"36,500",2,2015,"도담동","8"
"18826",51.904,"38,800",3,2019,"반곡동","21"
"18827",84.9032,"92,500",9,2017,"새롬동","18"
"18828",59.5,"44,500",4,2017,"소담동","13"
"18829",59.92,"42,000",14,2017,"소담동","13"
"18830",84.9539,"50,000",13,2014,"아름동","3"
"18831",84.94,"11,600",4,1994,"조치원읍","6"
"18832",49.29,"13,500",9,1999,"조치원읍","6"
"18833",84.8946,"19,400",11,2008,"조치원읍","6"
"18834",84.8946,"19,400",11,2008,"조치원읍","6"
"18835",84.6641,"22,000",1,2008,"조치원읍","6"
"18836",84.728,"21,400",12,2008,"조치원읍","6"
"18837",59.999,"13,500",10,1996,"조치원읍","6"
"18838",59.999,"13,500",2,1996,"조치원읍","6"
"18839",59.9383,"44,500",11,2014,"종촌동","1"
"18840",84.696,"56,000",14,2015,"종촌동","1"
"18841",84.991,"60,200",10,2014,"종촌동","1"
"18842",59.83,"36,500",1,2011,"한솔동","7"
"18843",59.95,"34,000",4,2012,"한솔동","7"
"18844",84.7,"44,800",17,2012,"한솔동","7"
"18845",84.986,"43,000",7,2015,"고운동","2"
"18846",84.986,"43,000",7,2015,"고운동","2"
"18847",26.487,"8,500",5,2013,"나성동","11"
"18848",28.2095,"10,500",3,2017,"나성동","11"
"18849",75.5531,"53,000",4,2018,"다정동","19"
"18850",75.5531,"53,000",16,2018,"다정동","19"
"18851",84.9837,"69,800",8,2018,"다정동","19"
"18852",84.672,"65,000",1,2017,"대평동","20"
"18853",109.8712,"96,000",17,2018,"대평동","20"
"18854",109.8712,"96,000",17,2018,"대평동","20"
"18855",94.96,"70,000",7,2019,"반곡동","21"
"18856",59.9883,"49,700",6,2017,"보람동","0"
"18857",59.9331,"57,700",13,2017,"새롬동","18"
"18858",59.9604,"56,500",11,2017,"새롬동","18"
"18859",59.9331,"57,700",13,2017,"새롬동","18"
"18860",101.8063,"83,000",10,2017,"새롬동","18"
"18861",84.9645,"65,500",20,2017,"새롬동","18"
"18862",84.9434,"60,000",2,2017,"새롬동","18"
"18863",84.9875,"64,000",15,2017,"새롬동","18"
"18864",101.8063,"99,000",9,2017,"새롬동","18"
"18865",115.1342,"84,500",1,2018,"소담동","13"
"18866",97.994,"83,000",23,2016,"소담동","13"
"18867",59.4544,"40,000",9,2017,"소담동","13"
"18868",59.4544,"43,500",18,2017,"소담동","13"
"18869",84.8568,"49,000",16,2014,"아름동","3"
"18870",84.9816,"33,000",2,2014,"아름동","3"
"18871",71.484,"43,900",2,2015,"아름동","3"
"18872",96.1416,"64,600",19,2015,"아름동","3"
"18873",41.328,"4,300",1,2001,"연동면","9"
"18874",59.858,"9,500",10,2001,"연동면","9"
"18875",39.69,"6,300",4,1989,"조치원읍","6"
"18876",99.6514,"23,000",4,2013,"조치원읍","6"
"18877",59.99,"13,000",1,1999,"조치원읍","6"
"18878",59.76,"8,700",5,1994,"조치원읍","6"
"18879",59.76,"8,700",5,1994,"조치원읍","6"
"18880",72.81,"8,300",1,1991,"조치원읍","6"
"18881",84.8676,"19,800",15,2008,"조치원읍","6"
"18882",84.6641,"21,300",3,2008,"조치원읍","6"
"18883",131.5834,"23,000",2,2008,"조치원읍","6"
"18884",105.5944,"24,800",12,2008,"조치원읍","6"
"18885",59.614,"42,000",11,2013,"종촌동","1"
"18886",106.76,"85,500",25,2015,"종촌동","1"
"18887",74.98,"36,800",2,2015,"종촌동","1"
"18888",84.994,"56,000",4,2014,"종촌동","1"
"18889",120.861,"78,000",4,2014,"종촌동","1"
"18890",84.7,"43,000",11,2012,"한솔동","7"
"18891",84.7,"48,000",15,2012,"한솔동","7"
"18892",59.95,"18,635",8,2012,"한솔동","7"
"18893",101.45,"65,000",23,2012,"한솔동","7"
"18894",59.8338,"34,800",4,2015,"고운동","2"
"18895",73.713,"40,000",19,2016,"고운동","2"
"18896",59.9159,"38,000",12,2015,"고운동","2"
"18897",100.8986,"64,000",5,2018,"고운동","2"
"18898",84.6583,"50,000",12,2015,"고운동","2"
"18899",43.008,"12,400",5,2000,"금남면","14"
"18900",24.4951,"9,500",5,2015,"나성동","11"
"18901",24.12,"10,000",4,2015,"나성동","11"
"18902",59.8969,"41,900",4,2018,"다정동","19"
"18903",59.978,"50,000",13,2018,"다정동","19"
"18904",19.1676,"8,550",4,2014,"도담동","8"
"18905",59.8808,"33,000",1,2015,"도담동","8"
"18906",84.941,"70,000",6,2014,"도담동","8"
"18907",111.9846,"83,000",8,2017,"보람동","0"
"18908",59.9331,"59,800",9,2017,"새롬동","18"
"18909",84.9032,"92,000",7,2017,"새롬동","18"
"18910",100.9214,"85,500",10,2017,"새롬동","18"
"18911",101.9653,"94,000",5,2017,"새롬동","18"
"18912",84.6347,"59,700",12,2017,"소담동","13"
"18913",59.4544,"36,700",1,2017,"소담동","13"
"18914",84.9375,"49,500",30,2014,"아름동","3"
"18915",99.9576,"55,000",24,2015,"아름동","3"
"18916",58.35,"8,100",2,1991,"조치원읍","6"
"18917",84.98,"11,500",3,1996,"조치원읍","6"
"18918",84.9228,"18,000",15,2007,"조치원읍","6"
"18919",104.9044,"24,000",6,2007,"조치원읍","6"
"18920",59.999,"15,000",7,1996,"조치원읍","6"
"18921",59.999,"13,000",11,1996,"조치원읍","6"
"18922",59.999,"13,500",6,1996,"조치원읍","6"
"18923",108.3993,"81,600",11,2014,"종촌동","1"
"18924",84.95,"47,000",17,2015,"종촌동","1"
"18925",84.91,"63,800",7,2011,"한솔동","7"
"18926",49.62,"25,000",4,2011,"한솔동","7"
"18927",84.91,"30,480",3,2011,"한솔동","7"
"18928",84.886,"55,000",4,2019,"고운동","2"
"18929",99.9434,"51,900",7,2015,"고운동","2"
"18930",84.9757,"52,400",16,2015,"고운동","2"
"18931",84.98,"45,000",17,2015,"고운동","2"
"18932",84.89,"48,000",19,2015,"고운동","2"
"18933",84.98,"44,500",25,2015,"고운동","2"
"18934",84.89,"48,000",19,2015,"고운동","2"
"18935",72.497,"33,800",2,2015,"고운동","2"
"18936",84.9675,"83,500",13,2018,"다정동","19"
"18937",59.9843,"44,500",7,2018,"다정동","19"
"18938",101.7203,"76,800",12,2018,"다정동","19"
"18939",75.5531,"55,000",19,2018,"다정동","19"
"18940",59.8969,"41,200",3,2018,"다정동","19"
"18941",59.8969,"43,000",9,2018,"다정동","19"
"18942",84.9837,"68,000",8,2018,"다정동","19"
"18943",79.8036,"65,500",5,2017,"대평동","20"
"18944",50.3413,"42,800",8,2017,"대평동","20"
"18945",84.9916,"74,700",18,2018,"대평동","20"
"18946",99.0725,"105,000",5,2018,"대평동","20"
"18947",99.992,"89,000",23,2015,"도담동","8"
"18948",84.757,"67,000",3,2014,"도담동","8"
"18949",84.9783,"61,500",11,2017,"도담동","8"
"18950",84.9783,"64,000",12,2017,"도담동","8"
"18951",84.9783,"61,500",11,2017,"도담동","8"
"18952",84.9783,"64,000",12,2017,"도담동","8"
"18953",84.9783,"61,900",9,2017,"도담동","8"
"18954",84.98,"55,800",7,2014,"도담동","8"
"18955",84.98,"55,800",7,2014,"도담동","8"
"18956",84.98,"58,000",2,2014,"도담동","8"
"18957",84.96,"55,000",7,2014,"도담동","8"
"18958",59.9853,"41,000",13,2014,"도담동","8"
"18959",59.8808,"40,500",2,2015,"도담동","8"
"18960",84.815,"65,000",2,2014,"도담동","8"
"18961",84.89,"72,000",14,2019,"반곡동","21"
"18962",111.9846,"81,000",8,2017,"보람동","0"
"18963",109.5334,"105,000",10,2016,"보람동","0"
"18964",59.9883,"49,000",6,2017,"보람동","0"
"18965",59.9883,"50,700",20,2017,"보람동","0"
"18966",59.9883,"49,800",23,2017,"보람동","0"
"18967",99.986,"81,000",13,2017,"보람동","0"
"18968",84.7807,"87,900",19,2017,"새롬동","18"
"18969",59.9331,"59,000",15,2017,"새롬동","18"
"18970",98.6414,"110,000",18,2017,"새롬동","18"
"18971",59.9283,"58,500",15,2017,"새롬동","18"
"18972",84.8892,"63,000",7,2017,"새롬동","18"
"18973",120.5051,"80,000",7,2017,"새롬동","18"
"18974",120.5051,"80,000",7,2017,"새롬동","18"
"18975",100.1879,"85,000",4,2017,"새롬동","18"
"18976",59.9602,"49,000",9,2017,"새롬동","18"
"18977",84.9645,"70,000",5,2017,"새롬동","18"
"18978",59.9602,"51,900",19,2017,"새롬동","18"
"18979",97.994,"87,500",13,2016,"소담동","13"
"18980",84.9779,"74,000",20,2016,"소담동","13"
"18981",98.227,"85,000",5,2016,"소담동","13"
"18982",84.9539,"50,000",18,2014,"아름동","3"
"18983",84.9539,"45,000",3,2014,"아름동","3"
"18984",74.5191,"44,700",10,2014,"아름동","3"
"18985",84.9238,"50,000",5,2014,"아름동","3"
"18986",84.9968,"53,000",9,2015,"아름동","3"
"18987",84.757,"52,000",10,2014,"아름동","3"
"18988",84.928,"46,500",22,2014,"아름동","3"
"18989",84.73,"67,500",4,2013,"어진동","4"
"18990",84.73,"67,500",4,2013,"어진동","4"
"18991",59.9,"10,000",3,1994,"조치원읍","6"
"18992",84.99,"13,700",7,1992,"조치원읍","6"
"18993",39.69,"7,000",1,1989,"조치원읍","6"
"18994",39.69,"7,900",4,1989,"조치원읍","6"
"18995",39.3,"6,600",2,1989,"조치원읍","6"
"18996",103.2294,"23,000",4,2013,"조치원읍","6"
"18997",84.7067,"20,800",7,2013,"조치원읍","6"
"18998",84.7067,"19,700",4,2013,"조치원읍","6"
"18999",125.7081,"27,500",9,2013,"조치원읍","6"
"19000",28.168,"3,300",10,2002,"조치원읍","6"
"19001",28.168,"3,300",6,2002,"조치원읍","6"
"19002",28.168,"3,300",4,2002,"조치원읍","6"
"19003",28.168,"3,200",7,2002,"조치원읍","6"
"19004",59.99,"13,500",1,1999,"조치원읍","6"
"19005",59.99,"13,400",19,1999,"조치원읍","6"
"19006",59.76,"10,950",4,1996,"조치원읍","6"
"19007",128.9491,"26,000",3,2008,"조치원읍","6"
"19008",84.6641,"25,900",11,2008,"조치원읍","6"
"19009",128.9491,"30,000",2,2008,"조치원읍","6"
"19010",131.5834,"22,500",14,2008,"조치원읍","6"
"19011",84.728,"20,000",5,2008,"조치원읍","6"
"19012",59.9383,"39,500",8,2014,"종촌동","1"
"19013",59.9383,"44,000",26,2014,"종촌동","1"
"19014",59.9383,"39,000",2,2014,"종촌동","1"
"19015",59.9474,"41,800",14,2014,"종촌동","1"
"19016",59.9383,"39,500",8,2014,"종촌동","1"
"19017",108.3993,"74,000",8,2014,"종촌동","1"
"19018",59.614,"42,000",14,2013,"종촌동","1"
"19019",59.614,"42,000",10,2013,"종촌동","1"
"19020",59.614,"42,000",11,2013,"종촌동","1"
"19021",84.9941,"62,700",10,2015,"종촌동","1"
"19022",84.9941,"57,000",10,2015,"종촌동","1"
"19023",59.9349,"38,000",8,2014,"종촌동","1"
"19024",74.98,"37,000",2,2015,"종촌동","1"
"19025",74.98,"42,000",11,2015,"종촌동","1"
"19026",74.98,"36,500",2,2015,"종촌동","1"
"19027",84.994,"61,800",18,2014,"종촌동","1"
"19028",96.31,"73,500",19,2014,"종촌동","1"
"19029",84.814,"57,900",26,2014,"종촌동","1"
"19030",84.91,"50,000",3,2011,"한솔동","7"
"19031",114.16,"54,000",4,2012,"한솔동","7"
"19032",59.95,"33,500",3,2012,"한솔동","7"
"19033",59.9159,"31,800",1,2015,"고운동","2"
"19034",107.1454,"69,800",10,2018,"고운동","2"
"19035",84.9491,"44,900",4,2014,"고운동","2"
"19036",59.8652,"37,800",8,2014,"고운동","2"
"19037",84.8974,"48,000",11,2015,"고운동","2"
"19038",72.497,"34,400",13,2015,"고운동","2"
"19039",79.5988,"45,000",7,2014,"고운동","2"
"19040",22.686,"8,500",3,2013,"나성동","11"
"19041",84.857,"60,000",9,2014,"도담동","8"
"19042",21.27,"8,900",3,2014,"도담동","8"
"19043",59.8808,"45,000",13,2015,"도담동","8"
"19044",109.5334,"89,000",4,2016,"보람동","0"
"19045",109.5334,"89,000",8,2016,"보람동","0"
"19046",98.0608,"65,700",2,2016,"보람동","0"
"19047",59.9883,"49,800",26,2017,"보람동","0"
"19048",84.9925,"70,000",5,2017,"보람동","0"
"19049",101.8063,"79,000",13,2017,"새롬동","18"
"19050",59.9539,"49,900",9,2017,"새롬동","18"
"19051",84.9645,"85,300",13,2017,"새롬동","18"
"19052",97.994,"93,500",7,2016,"소담동","13"
"19053",75.9,"60,000",10,2017,"소담동","13"
"19054",59.9789,"43,000",18,2015,"아름동","3"
"19055",84.9899,"49,500",16,2015,"아름동","3"
"19056",99.9576,"51,000",3,2015,"아름동","3"
"19057",39.3,"7,200",5,1989,"조치원읍","6"
"19058",99.6514,"24,700",10,2013,"조치원읍","6"
"19059",84.3869,"24,000",11,2013,"조치원읍","6"
"19060",84.9228,"21,000",8,2006,"조치원읍","6"
"19061",84.8676,"21,000",12,2008,"조치원읍","6"
"19062",84.6641,"25,500",11,2008,"조치원읍","6"
"19063",105.5944,"20,950",1,2008,"조치원읍","6"
"19064",84.696,"54,700",9,2015,"종촌동","1"
"19065",84.696,"54,700",9,2015,"종촌동","1"
"19066",84.696,"54,700",9,2015,"종촌동","1"
"19067",101.54,"55,000",8,2012,"한솔동","7"
"19068",107.1433,"85,500",14,2019,"고운동","2"
"19069",84.9837,"48,500",18,2016,"고운동","2"
"19070",84.9837,"48,500",18,2016,"고운동","2"
"19071",84.606,"41,500",15,2015,"고운동","2"
"19072",84.606,"41,800",13,2015,"고운동","2"
"19073",84.8788,"47,700",19,2015,"고운동","2"
"19074",107.1454,"64,000",2,2018,"고운동","2"
"19075",59.9853,"34,900",7,2014,"고운동","2"
"19076",59.8676,"18,000",5,2000,"금남면","14"
"19077",84.7524,"74,800",22,2018,"다정동","19"
"19078",84.9675,"83,000",16,2018,"다정동","19"
"19079",101.7203,"75,800",12,2018,"다정동","19"
"19080",84.9837,"68,000",4,2018,"다정동","19"
"19081",51.9451,"43,000",8,2018,"다정동","19"
"19082",51.9451,"43,000",8,2018,"다정동","19"
"19083",98.9535,"87,000",13,2018,"다정동","19"
"19084",84.9429,"71,000",3,2018,"대평동","20"
"19085",84.955,"59,000",10,2014,"도담동","8"
"19086",111.9846,"78,000",3,2017,"보람동","0"
"19087",80.8021,"63,000",10,2017,"보람동","0"
"19088",109.9693,"78,000",13,2017,"보람동","0"
"19089",59.86,"8,300",6,2002,"부강면","12"
"19090",98.1866,"99,500",4,2017,"새롬동","18"
"19091",59.9602,"47,000",10,2017,"새롬동","18"
"19092",101.8063,"110,000",9,2017,"새롬동","18"
"19093",84.9917,"67,000",9,2018,"소담동","13"
"19094",84.9989,"67,000",5,2016,"소담동","13"
"19095",59.4544,"43,000",18,2017,"소담동","13"
"19096",84.6347,"60,000",11,2017,"소담동","13"
"19097",84.9837,"38,000",20,2014,"아름동","3"
"19098",41.328,"5,400",6,2001,"연동면","9"
"19099",79.626,"14,000",6,2002,"연서면","5"
"19100",84.99,"11,900",2,1992,"조치원읍","6"
"19101",39.3,"6,400",3,1989,"조치원읍","6"
"19102",99.6514,"23,500",14,2013,"조치원읍","6"
"19103",59.76,"11,000",18,1996,"조치원읍","6"
"19104",104.9044,"21,000",2,2007,"조치원읍","6"
"19105",104.9044,"22,000",3,2007,"조치원읍","6"
"19106",130.2173,"23,000",3,2008,"조치원읍","6"
"19107",108.81,"63,500",12,2015,"종촌동","1"
"19108",84.696,"54,000",6,2015,"종촌동","1"
"19109",84.696,"57,000",6,2015,"종촌동","1"
"19110",106.76,"70,000",24,2014,"종촌동","1"
"19111",84.91,"70,000",17,2011,"한솔동","7"
"19112",114.16,"58,700",13,2012,"한솔동","7"
"19113",114.16,"58,700",13,2012,"한솔동","7"
"19114",114.14,"65,000",13,2012,"한솔동","7"
"19115",115.3175,"55,000",5,2019,"고운동","2"
"19116",115.3175,"55,000",5,2019,"고운동","2"
"19117",59.9159,"37,900",11,2015,"고운동","2"
"19118",84.9757,"49,600",11,2015,"고운동","2"
"19119",84.9893,"44,000",2,2014,"고운동","2"
"19120",72.497,"31,000",2,2015,"고운동","2"
"19121",72.497,"35,900",11,2015,"고운동","2"
"19122",72.497,"31,000",2,2015,"고운동","2"
"19123",43.008,"12,200",9,2000,"금남면","14"
"19124",43.008,"12,400",5,2000,"금남면","14"
"19125",84.7524,"76,800",15,2018,"다정동","19"
"19126",84.9783,"61,500",12,2017,"도담동","8"
"19127",59.9853,"41,500",5,2014,"도담동","8"
"19128",95.623,"88,000",15,2015,"도담동","8"
"19129",59.224,"47,000",11,2019,"반곡동","21"
"19130",80.8021,"68,500",9,2017,"보람동","0"
"19131",80.8021,"68,500",9,2017,"보람동","0"
"19132",84.9968,"70,000",14,2019,"보람동","0"
"19133",59.9883,"51,800",20,2017,"보람동","0"
"19134",84.7807,"89,000",19,2017,"새롬동","18"
"19135",120.5051,"81,000",13,2017,"새롬동","18"
"19136",84.9434,"66,000",5,2017,"새롬동","18"
"19137",97.994,"87,000",12,2016,"소담동","13"
"19138",97.994,"92,000",27,2016,"소담동","13"
"19139",59.4544,"43,000",9,2017,"소담동","13"
"19140",59.5,"45,500",9,2017,"소담동","13"
"19141",109.9244,"87,000",24,2016,"소담동","13"
"19142",84.9539,"45,000",13,2014,"아름동","3"
"19143",84.8568,"50,500",7,2014,"아름동","3"
"19144",84.9816,"33,320",17,2014,"아름동","3"
"19145",84.9968,"52,500",17,2015,"아름동","3"
"19146",99.9834,"48,800",3,2015,"아름동","3"
"19147",84.73,"57,000",3,2013,"어진동","4"
"19148",84.73,"57,000",3,2013,"어진동","4"
"19149",59.76,"8,400",8,1997,"전의면","15"
"19150",39.3,"6,200",4,1989,"조치원읍","6"
"19151",125.542,"25,000",15,2013,"조치원읍","6"
"19152",125.542,"27,000",16,2013,"조치원읍","6"
"19153",84.96,"12,000",15,1994,"조치원읍","6"
"19154",59.76,"10,000",19,1996,"조치원읍","6"
"19155",84.8676,"19,000",12,2008,"조치원읍","6"
"19156",84.6641,"19,800",5,2008,"조치원읍","6"
"19157",84.8058,"20,500",4,2008,"조치원읍","6"
"19158",84.9941,"61,000",10,2015,"종촌동","1"
"19159",84.9911,"62,500",16,2015,"종촌동","1"
"19160",106.76,"70,000",28,2014,"종촌동","1"
"19161",84.663,"58,000",16,2014,"종촌동","1"
"19162",59.655,"31,000",5,2015,"고운동","2"
"19163",120.6017,"66,300",8,2020,"고운동","2"
"19164",107.698,"55,900",15,2015,"고운동","2"
"19165",72.497,"37,000",9,2015,"고운동","2"
"19166",84.9837,"74,300",12,2018,"다정동","19"
"19167",84.9783,"61,000",24,2017,"도담동","8"
"19168",59.9604,"50,500",3,2017,"새롬동","18"
"19169",59.9602,"50,000",6,2017,"새롬동","18"
"19170",84.9816,"34,294",11,2014,"아름동","3"
"19171",31.758,"3,900",1,2001,"연동면","9"
"19172",59.858,"8,500",2,2001,"연동면","9"
"19173",59.28,"10,500",4,1989,"조치원읍","6"
"19174",39.3,"6,200",4,1989,"조치원읍","6"
"19175",125.7081,"26,600",8,2013,"조치원읍","6"
"19176",39.97,"3,800",5,1991,"조치원읍","6"
"19177",59.76,"8,850",3,1994,"조치원읍","6"
"19178",84.8676,"19,000",1,2008,"조치원읍","6"
"19179",121.6838,"23,000",7,2008,"조치원읍","6"
"19180",84.728,"19,100",1,2008,"조치원읍","6"
"19181",84.99,"15,800",22,1996,"조치원읍","6"
"19182",59.999,"14,000",19,1996,"조치원읍","6"
"19183",59.614,"41,500",6,2013,"종촌동","1"
"19184",84.9941,"60,000",9,2015,"종촌동","1"
"19185",84.9941,"60,000",9,2015,"종촌동","1"
"19186",84.95,"49,500",19,2015,"종촌동","1"
"19187",114.03,"64,800",20,2012,"한솔동","7"
"19188",59.9907,"33,500",15,2016,"고운동","2"
"19189",59.9907,"34,000",6,2016,"고운동","2"
"19190",107.5986,"40,000",24,2020,"고운동","2"
"19191",107.1454,"67,000",8,2018,"고운동","2"
"19192",59.9013,"39,000",18,2015,"고운동","2"
"19193",59.972,"29,980",2,2015,"고운동","2"
"19194",59.8676,"20,000",1,2000,"금남면","14"
"19195",101.8347,"101,000",18,2018,"다정동","19"
"19196",101.8347,"89,500",3,2018,"다정동","19"
"19197",59.99,"48,000",9,2019,"다정동","19"
"19198",98.9888,"82,000",18,2018,"다정동","19"
"19199",108.9808,"84,800",2,2018,"다정동","19"
"19200",84.9891,"65,000",22,2017,"도담동","8"
"19201",84.857,"61,000",11,2014,"도담동","8"
"19202",59.8808,"45,800",9,2015,"도담동","8"
"19203",84.941,"69,700",12,2014,"도담동","8"
"19204",98.0608,"66,000",2,2016,"보람동","0"
"19205",98.0608,"66,000",2,2016,"보람동","0"
"19206",84.9383,"74,000",10,2017,"보람동","0"
"19207",101.65,"84,000",17,2017,"보람동","0"
"19208",59.9602,"48,500",17,2017,"새롬동","18"
"19209",59.9602,"44,500",2,2017,"새롬동","18"
"19210",84.9899,"50,000",17,2015,"아름동","3"
